resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
2,Chill,6217.7,3292,3797,180.2,Run,Run,3.0,11946200646,2024-07-21T16:40:59Z,2024-07-21T18:40:59Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,3,0,1,0,False,False,False,False,everyone,False,g18715007,"[49.15638713166118, 4.15052373893559]","[49.158376744017005, 4.1513552237302065]",1.889,3.823,,,,,,,,True,145.7,171.0,False,True,290.6,207.6,12737220811,12737220811,8D568B25-59BA-4378-9799-E3E90889442F.fit,False,0,3,False,14548647,1,a11946200646,kz_kHwsiXTFBXEh@Ux@AL@@Zm@VMNa@h@g@ZQFMB[Lm@TwBPs@Tg@PQp@WRCv@F`CZhAXb@DL?RDRCl@DhAV|ARd@NT@d@MLKLAr@YRCVMPMj@Oj@YRQ^K`Au@d@YZMNSh@kAPw@PmBCw@UaDA]Iq@@QNo@Hm@@u@G{@Sg@Nd@Fn@_@xDNhAD|@@`AIjCWbBDNN@FDJVZJn@CVFFCHQ?c@FUEe@@i@NBLEHWAQFANWD?JRR@ZQ`@e@TC\[r@]PSt@}AZ]J]Ji@DGPTTt@b@fAJLJ?b@QJAp@Fp@NL@r@KlAg@f@?XKb@AT@LNHDROZKXEZ@PC~@u@XChBk@z@i@`@GnAeAVgAD]Ba@f@i@Pc@\U^_@PMl@w@\[h@u@H_@V_BH[LkANk@ReBRmADw@DKXNDRDDADP\cA{@ENQhBYvBKd@o@bEMb@OV[b@cCpBk@l@Yd@c@dAc@|ASb@s@^sE~Ae@Vm@Ni@Ho@`@c@f@NENO?CG?oBjBu@jAyB|B_ErEiBlBOVSf@e@^{@jAYj@_@v@UZ[p@e@v@w@dAk@`@cA~@y@z@e@XQRQJg@T[H[Pg@P[@SFmALSA]DsAl@w@HQCMGWUc@Wg@a@SEYQGWOGU@OAYFa@Gi@SFNHDARSTULIPI?BPC@[KUQ[E]YM@IODg@Ai@EOMCM@ULGu@GWGMCCIASDMIGQ?MGa@GMEUGOa@KUCQKGICSHk@H[?WSZ]HKFa@x@SPa@h@BU\iA?QI]@Gf@Yd@s@DU?[S_CGe@IMM@uAx@g@TM@g@CgAa@[G_AMk@@WFIBCDIPIj@Ax@,2
2,Evening Run,6324.8,2897,2965,44.0,Run,Run,,11912860191,2024-07-17T17:15:55Z,2024-07-17T19:15:55Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,2,0,3,0,False,False,False,False,everyone,False,g18631689,"[49.221186116337776, 4.040544452145696]","[49.22119810245931, 4.041391359642148]",2.183,3.232,,,,,,,,True,153.5,165.0,False,True,101.0,79.2,12702579870,12702579870,9F6077D7-9DC2-4C8B-92CC-4A5528871DB0.fit,False,0,0,False,14548647,1,a11912860191,kolkHkdtWHk@?c@CQGIKEAKBSJSBQIuAEYGUy@_AI]K{BK}@MwCKy@?}@WyCI_@?i@Im@GSMQyBeBi@[YUWMw@m@y@a@Wg@e@s@}@c@o@k@}@i@]OG?Wh@[jAELEBa@_@e@u@GO?Md@cBBQECEAUDICGQ?QHm@La@Xe@?WE_@Y_AMYi@kBO]QQo@_@YYm@g@_@OCG?[HSHEh@KJGLQ`@iA@i@KWKGMEq@EK?_ANa@NyA\iAh@iAr@MBIEGIUcAe@o@C]?w@NmABcAn@cBFaAH]JIXCNIR[Xq@JsA?{@BQDIPMZm@Tw@l@iEDkBAGGMWW_Ak@qAcAe@SQQwA{@i@i@_@OK?ELEj@ITCBCOFSIp@Op@Kz@g@pCEf@YxAHO?Me@`CQrAyArIa@pCm@~Cq@rE_@hB_@hCOp@e@jC}@|FmAfFS|BiB|Ky@zD]fAQd@BS|@mC~AwIj@wDXy@Z{AFCRHbABfAGvC@JEVa@FQ\qCNy@ViArAqDRq@Ve@Rm@d@s@`A{@f@_@v@{@r@c@TWn@_@`A_@x@Qj@Qt@Q^Cp@DNFHHLj@Tl@@JIfBQ`B?PDL^VHHbA|CZdA?PUn@SbB?RJTHFVC@@@Fe@fBARBFl@dAXVHLPMDKVcBFODEFBlAn@vBbB`@b@HNDN?XDBj@H|DlCb@^z@h@NRHTN|ALnC^jFJlAPdDF^j@t@Tb@BVHdB,2
2,Midnight Hour - Skrillex 🤤,10032.5,4293,4486,74.4,Run,Run,0.0,11897188501,2024-07-15T20:44:52Z,2024-07-15T22:44:52Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,3,0,1,0,False,False,False,False,everyone,False,g18631689,"[49.227103320881724, 4.040373042225838]","[49.227859787642956, 4.043716918677092]",2.337,6.388,,,,,,,,True,159.9,178.0,False,True,112.2,80.2,12686378274,12686378274,0236996B-631B-48B4-B53A-0163FF32CD61.fit,False,0,0,False,14548647,1,a11897188501,ktmkHictWj@mBP}@Pm@jByEtA_DtBoG^{@VaA|@iCLg@|@cCXcA~@kCRs@R]J_@^_ALk@`@kAjAgECq@G_@cAw@GM?MHy@RmAT_CVyANy@Vw@f@_AH[B_@P{@TcBD{AByCDaAFk@@oAEaAL}E`@wANeAp@cCRuA\wAh@yAv@sCd@s@PmAJgBL}@FKT@FGBW?_@Oc@Am@Ji@h@uEJo@d@iE\{B`@gBTi@JGFAL?ZCF@`AXzAh@zAb@j@^bA\f@`@tBbCJX?RIj@Y|@q@dBCN?VDNFHzBhCf@`ADP?PI\Gf@IZ}AfEqAdDWx@g@pAQz@SdB@vAJr@CTCDIBUI[B_B^UJSh@WREFg@jCU~@?t@@Hd@dAH\f@xFb@`EN~@?`@EPGFKBMAMIUa@]c@cDcDQ]QUKKUKMMOU]aAGIQGSK[C}@@SBiAlAIPIZmAb@i@l@GL_@hAOp@i@vAU`AWj@W`A_@dCa@pBSfAGx@?LHVnAx@d@JTZHHZGz@AJEPSHAdA@\GbAC`ABZL`BBxAEv@?j@@VAREz@FbCAf@CL@~AAj@BNH\n@RPHPD`BClCa@xCs@xC?PFj@A`@]|@E\Ff@@l@FVX^XXh@`@T\n@f@bAdAPj@PVJXBl@Qv@q@hB_AtDS`@Kl@k@xAQv@}@zBSN_@Py@T_@Aa@OWQyByBQKo@ISBs@?aAHILSj@URMBM?QI]q@IGEAc@Ai@D_@EmADc@Hc@NeAh@k@b@}CjDa@AMHQ^SfAGNOXw@z@]j@k@b@k@t@q@p@]PkApAcBpAQFEAe@W_@KWYKEiA|Ao@h@s@x@OLG@c@Oo@k@[SYKYWME_AMM@QRQDq@QMBs@v@u@nAo@r@_@d@qBxBoB~AyAdAo@PoAz@[PKDG?QIIIa@s@g@}AEEK?m@h@E@ECWg@u@eAgAoBcAoAc@{@kBqCAM@IV}@l@aAh@s@ROn@Yz@m@RSbAk@\e@b@Mf@_@d@YnE_DfDiBdCiBz@e@v@s@n@w@ZW^UXe@lBwBh@gA\[rAuCh@}@Tm@Nk@\w@d@sAz@yA\u@SVUn@u@|As@hBkCfF,2
2,Morning Run,4125.7,1684,1721,43.8,Run,Run,,11859604873,2024-07-11T05:30:11Z,2024-07-11T07:30:11Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,g17164016,"[49.22705906443298, 4.040450658649206]","[49.22793815843761, 4.034975683316588]",2.45,4.892,,,,,,,,True,154.2,177.0,False,True,112.2,84.4,12647396297,12647396297,01D749F4-FD2F-4BEA-9173-6A7A257E4E1E.fit,False,0,0,False,14548647,1,a11859604873,atmkHyctWF_@b@wARy@p@oB\y@NWHETNH@FCb@i@FCfAbAh@X`J~H~@n@p@PT`@F@HC`@a@z@iAv@m@v@k@fA_@b@A^Gn@@^A~@@RHJVRZFPLv@D`AVdDNpCJdAFjDGfDU~DMv@Kd@KNc@^G^?\Nl@BTCnC@d@RzBVpAt@tBv@~AlCvGRr@Nz@Hl@?VEP_@n@EZBVAPDJNHFHNp@@\KlA?l@BXL\B^Gr@IXKp@i@dCQl@c@|Bk@`Ce@xAgA|EINKA[OK?G@WVk@TK@OASKeCuBYYMGSUk@a@]_@aF}DoBiBY_@wA{AO]mC_DS[IQG]CS?_@D_@X{@Hc@LgBASI]i@cA}AwAGSGc@Hm@Ba@Pe@d@o@nCuCHO@g@O{@Uw@a@aAs@cCQ[Q@WTm@FYXUN[XQDMAEAGMKEQI[EaAg@u@i@}A{@_@WGUGiA@gAEa@AeB,2
2,Morning Run,6988.2,2877,2986,59.8,Run,Run,,11844055995,2024-07-09T08:08:09Z,2024-07-09T10:08:09Z,(GMT+01:00) Europe/Paris,7200.0,,,,5,2,0,2,0,False,False,False,False,everyone,False,g17164016,"[49.25298294983804, 4.04819218441844]","[49.253554260358214, 4.0447162091732025]",2.429,4.532,,,,,,,,True,163.2,184.0,False,True,130.8,80.0,12631351494,12631351494,F3442163-1AFB-4BB7-A979-25DA9CD909B6.fit,False,5,0,False,14548647,1,a11844055995,cvrkHetuWb@eELsBFUPmBLq@V}C@a@TyAPyBNcBJ]jCfAf@Hr@Z\TJPrAXZNlBl@dBv@~Br@\T`Ad@fBh@n@ZVTVLTFVBd@JrChAx@Tp@XjBh@l@TJGJWJMJAt@HNGnAsAT]h@e@jAqAfAqAb@_@n@u@b@]l@u@zA}Ah@{BLqARs@Cw@A{B?OJWDU?m@CUA`AG^IZCRBd@@jBP`I?~AHnC@lADfAFfC?dBHnDAl@HxD@jDJnCAjAEZq@JGEM]SUMKYEW?KBk@l@Wh@Ep@@b@Jl@@PYh@aAjCYd@Qh@g@p@]\Ob@EZCBCAMIs@cAKGKAQBOJ{@hAS^Qp@Yh@GVCVPzALf@G\@VD`@Zv@Aj@QF{@`@SN[JWRaCbAe@h@k@TYPo@Te@Xa@\CJ@TThAJ\HrAFRT^Vh@Lf@`@dABP@LG`@i@d@QTQNQTSLm@f@eBvB{@v@q@bAe@j@QJOPw@n@i@r@WVa@t@[R]f@i@b@}@`A_@p@UNkBvBe@`@cApAYd@}AnAu@r@QT]POB_@b@SFi@^]\[RSTaAz@QH[Zy@\g@F[@YHa@DYJi@^gARMEGKOq@o@gAUo@E_@AyAo@iBCK?]I]Ec@GSKMI]E]A[Gc@w@yBMw@C_@BY\yAJQZM\YFO@OIi@y@_CS}@oAgEGa@Be@EIe@M?_@HWn@k@v@_@NUBSG]_@uASaBK]_@u@Ei@S_@K]Ko@?QBINQDGFw@DODEdA]XMXALIh@GVIf@Wp@G`@InA}@lAY`@Uz@[NO@KA}AIcAIYUi@Es@Kk@_@kACUHIZEL?^Dh@ADAJQVeEBw@Am@Da@,2
2,Evening Run,5592.3,2195,2979,47.8,Run,Run,,11832078198,2024-07-07T16:39:21Z,2024-07-07T18:39:21Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,2,0,1,0,False,False,False,False,everyone,False,g17164016,"[49.226564867421985, 4.041859991848469]","[49.22892361879349, 4.037097813561559]",2.548,5.96,,,,,,,,True,156.8,189.0,False,True,114.2,82.0,12618981780,12618981780,F81C801A-FDA2-4F2A-81D0-1337080A885C.fit,False,0,0,False,14548647,1,a11832078198,_qmkHsltWRm@`@e@LIv@F~AR`@P`DnCxDjDt@j@h@\ZLb@h@Rn@n@z@RLHAHQB_@@}@Li@PW`Ay@NET@rAMLKHCn@D`@ALBJLPt@Fb@AlBBZJd@Zz@@REb@?b@FJ\@j@SLDBD@JHrB@~ACzBa@fGOh@IPc@`@CHCRAZPz@BNCfBDdCPtAZjAl@~AXj@Vr@R^dAjCp@xAn@jCH~@CLCHa@h@EH@|@BFPNFLJp@?`AWxBcCtKoAdFqA`G@PZVJN`@`BDp@Hd@HPf@l@`At@`Az@lA|@`Ax@h@^`BvA`Ar@hB`BVN|@x@t@h@bC|Bl@^pAhANFHHyAgAqBiBoBuAiIaHcBoAs@q@iA{@_CoB[c@W]IQQ_BWm@Ge@EGOMYIIBONw@ZYCSKoA{@aDmCm@a@aHgGmBuB{DuEQY@AO]I]a@_@]k@Qi@[Uq@_A{@}@m@w@u@kAa@i@a@q@]s@mCuEy@qAu@wAy@sAw@_B{@wB_AcDm@oCAYD[?WFQ@gAD]vA{Bl@o@n@cA@QMUEQFm@BG,2
2,Evening Run,8316.3,3549,3623,36.7,Run,Run,0.0,11792168681,2024-07-02T16:56:55Z,2024-07-02T18:56:55Z,(GMT+01:00) Europe/Paris,7200.0,,,,4,2,0,2,0,False,False,False,False,everyone,False,g17164016,"[49.25459353253245, 4.045974751934409]","[49.25158585421741, 4.041804000735283]",2.343,3.538,,,,,,,,True,154.9,173.0,False,True,99.8,78.5,12577746881,12577746881,7ED9E656-8C48-4F46-B382-F65022B5DF72-activity.fit,False,1,0,False,14548647,1,a11792168681,e`skHifuW_@GUW_@UEG?E_@QY[G?i@YY[m@[EI]QQQSA_@i@IAUWy@Y_@]e@WKSQEc@UQUUGCKWIMO_@MKMa@OSGa@HSJM?IJg@Vc@j@SJ]\WPaAj@SFUIMFOCEGSj@QVMd@e@Pw@t@[f@WPuAbA_@JWXWPKPa@b@OD[^s@\WZE@KR[P{@z@YNCH[TWPUCQZG`@Fx@?n@CzBBjCC~@@l@Ed@DxCCd@GLDtAWX?j@t@jEJ\BR`@tAL~@^lBXbABXDJN~@r@dCB^e@Xs@t@_Az@MB{@r@K\Gv@KVmCbC]RK@K\_ANMHo@FWEUHGP?PHPNn@f@T\h@DTJHHNVAFDJQ`@FRPVt@l@HvAf@IATP~@Lr@VnBjAr@Xr@x@z@VJ\n@~@H\HLFHNBLVHORGR[^@V\FPlA|AdBfCHXZ\b@r@LFHR^b@DL^^bA|A\^VDVGZ`@@JIp@Bh@Vf@ZL\EVOFBb@r@Nr@?Jd@x@v@bAzA~BRR|@xA|@jAFLPJ`@j@ZE\XBLdAvBn@`A\^r@Np@@nBRNFNIp@q@d@cA^a@`@CdCr@TKh@iAd@WBIQcAKYKk@?cAF]DCRHRj@FZZt@BRTR\n@L@?GJG\s@zAuBdCcEhAcBlA_BpFuJzDiHXq@z@_BHG`@aA`@cBZu@FYVU`@}@NOt@}ATYHUv@uAXq@LItAwBt@y@T_@jBuBh@g@bBmBd@q@XUx@}@BMG{@QaAC_@D[PWGYEs@^iBGq@BWG[IYD_@EKE}@i@oCEc@Sc@AQBWG[c@yA?g@SGa@T]Hg@b@wAj@UTu@^_@\_AV_Ah@kAXSR]YUEa@s@[y@MK}@b@[XENQLIGM?c@P_@Vm@j@k@~@o@`@[Zi@Vc@f@K@YVSV_@TYVWZa@Jc@b@i@DIF_@f@u@h@Wb@YVq@^e@b@w@dAi@|@MZI@E`@IXc@`Ao@F]Qc@g@KESSEKOIEIs@a@KMEq@]}AAYQk@Ia@?a@Ug@WeBK[Ii@KMAKGIC_@UiAO]Ki@Eo@?cAQs@Io@GI@KOcABUXa@NEvAs@j@c@dAY`@SXEf@YvAm@,2
2,Evening Run,7089.8,3057,3287,23.1,Run,Run,,11746269873,2024-06-26T17:20:17Z,2024-06-26T19:20:17Z,(GMT+01:00) Europe/Paris,7200.0,,,,2,2,0,3,0,False,False,False,False,everyone,False,g17164016,"[49.25301999785006, 4.04480597935617]","[49.254314163699746, 4.042458459734917]",2.319,3.924,,,,,,,,True,155.9,176.0,False,True,93.9,78.6,12530362197,12530362197,3B697154-0FB9-4331-BDAB-ADE10E3E9CE6-activity.fit,False,2,0,False,14548647,1,a11746269873,kvrkH__uWTRT?l@Vp@l@BDRLDl@I^@JN\D\Tl@Lj@P`@Jf@L?BBVdB?XFVJ^HHHRXnAVv@Xj@\pAVr@Rz@\|@Vr@H\?V@FHFF@V^DJRLZf@ZdANr@@T^~@Jb@DXHTNALHFPZ^Pb@LNJV@NL^RZLp@~@nABd@T\Xx@Dn@Xr@NVL`@HHH@BFDZPZRf@FJDTJZVf@X\Xh@d@p@Df@Jb@Xh@J\BDh@R`@~@BT?RFRl@fAFFDS?_@DQ|@kBz@sA`BwCPUr@oAj@m@d@q@Z]Va@f@c@lAuAl@i@j@s@j@m@p@_ADQh@}@H?RKhAcAX_@FCJS^]Za@~@cARONUdBgBZa@HE`DsD|@_APQ\a@b@a@Xa@~@_AxBgCjBsBPMv@aAz@}@ZYLW\YWTYHK^c@`@cAjAGNg@d@{AdBUZaB`Bw@`AYVY`@_@Zk@r@wA|Ay@dA_@\OTSLy@~@MP]XGN{@|@i@p@qAhA_AhA_BhAIVKFe@v@c@l@OJGNm@t@QJi@n@QLGAFBXWnBsBDKACGBCJG@[`@u@p@KNAHIBW\[VMRKFINq@l@ILIF]h@KDw@jAQPq@dA_@t@QRQb@Y`@GPSVq@jAiCpFKb@GHCRMd@g@lAc@n@w@zAGDs@|Ag@v@]v@]j@Wh@c@n@_@z@W^q@lAAHo@~@c@|@i@x@KHY^YTENyB`DIRQNKV_@f@KVq@`Ao@jAOAUy@AOIYCa@EGI]GMGAAg@IS?OKIM_@ICGSIKOs@Ca@EICQSUEOCa@S]Oa@C]@KSo@C]?SIOKi@Ys@YkAMMIWQ_A?QO]?MKg@Wi@G[?MGOKAQo@QW?QIUScBEIK}@GOKIGS[]OWAs@Sm@Ce@Wg@?KC[GOQ}@Sg@Oe@Ug@IEGKEc@Wu@ESIOSOEQAa@IEKUCQMa@AWRGNQGIEc@Ag@Oc@Mi@[HOIOEEIUiAUmBU]GOI]?IESIWCQEGGWGi@MUSQSm@KO@UIU[qA?W]u@GU?MISB]A??ETSD_ABMDEJ?RS^EDETILJF@DELC^CPKl@QXQPIj@AVMP]ZSVIr@BPCNUVYt@SXUF_A?_@Ug@Ca@EIC[EIGYMWCk@CMKOCM,2
2,Evening Run,7525.2,3241,3341,26.7,Run,Run,0.0,11730495955,2024-06-24T18:56:53Z,2024-06-24T20:56:53Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g17164016,"[49.22768075019121, 4.044117238372564]","[49.22616798430681, 4.0426037181168795]",2.322,4.54,,,,,,,,True,159.2,186.0,False,True,85.9,78.0,12514280526,12514280526,CDABC6EE-91EF-40B2-B2D8-1BA9470BD95A-activity.fit,False,0,0,False,14548647,1,a11730495955,_xmkHuztWJMh@eAXw@FGXy@NWRm@PU`@{@\a@Ti@HKL[VYR[@KJUbAcB^sB?Qo@m@IYSUIU?IH]Pg@Hq@ECIDOKIOEQRgATu@?e@Ke@Uy@O_@EUa@sAJu@Va@DABGBOXs@JQHBBGBQPABGSACG]Yy@_AaAu@e@Qq@E]DQHG?m@NIAcAReCjA]Za@RMRg@h@QLo@XGFi@v@GROXGDCRq@zACRQVUl@Sh@ETSd@a@lBIJAL@\Ez@[~AJr@JZE\QTO@g@^SHKLGNaAh@o@d@Y`@EJA\GPC`@Mf@CTEPYj@SZo@j@MR]`@EHgAvASl@Oz@ENKn@Al@GZKDw@U]NSXOf@KNY`@[l@QNILWNU?SHu@v@QJy@`AKDk@z@c@`@oAtASXqBrBg@p@i@h@ORSPGJGDs@~@[TUXe@b@]^GJKFGLg@f@c@j@MHY^i@j@SNs@z@YRu@hAADBLEHMJU`@UP_@b@SZe@b@_@h@Oz@Jl@MHCHFT@VEX[NONUB_@^SPg@PAPFL@RBJB@AJoB`Ak@F]Lk@f@}BfDa@`AQTU\k@r@KX[fAKHQYK]CAa@\c@p@ITIHZr@LFHNx@zBdCjFh@r@HPV^`@z@d@r@^v@f@t@BJT`@DNXd@Zr@`@v@Xb@JHPCBERcBFoAHu@?UN{@La@^gCBWRURy@JYVsADa@ZkAn@sARg@DSVg@DU?QOa@Ki@?QNYh@u@FSz@u@HK@Kh@e@@M]}@GGMWMKIMGU@OFMPKRWH[JSLGNSLGR[Z]r@KXUHYf@[z@KNKREzAIZKNQXGNKH@VGd@a@BI^c@^[PGp@k@T]NIBOJMHQbBwAj@m@bAwAPa@PURa@b@e@Zi@RSdBcApA}@t@_@NSB?JHFELSb@]l@]`BkA^Qb@_@n@[|@s@dB}@b@[HOPMjAq@d@]JM^WV_@d@e@XMdA}@JMFUt@u@d@m@Ne@lCiF~BsFf@}@Vi@LQj@mA~@mA`@Yd@c@pAeAj@[PQh@cBDED?PPr@b@DFNATLFHL\Gh@cBpFKTOd@Uj@Mj@w@lBQr@OZK`@o@`Bm@nB]v@GPMLAJa@|@CA,2
2,Morning Run,6036.2,2583,4283,52.8,Run,Run,,11687721679,2024-06-19T08:38:26Z,2024-06-19T10:38:26Z,(GMT+01:00) Europe/Paris,7200.0,,,,23,2,0,3,0,False,False,False,False,everyone,False,g17164016,"[49.253508914262056, 4.045783309265971]","[49.252522280439734, 4.044633060693741]",2.337,11.667,,,,,,,,True,155.2,180.0,False,True,131.3,92.9,12470196363,12470196363,EC8AD091-0222-488B-BDA0-7227209EBA9A-activity.fit,False,8,0,False,14548647,1,a11687721679,kyrkHceuWBQXcDDKBU^y@DeA@oAHaA\qCB_@?SD[Lg@Hm@HuAHm@@c@^wB?YDU?SF_@JuAF_@B_@TuBLq@HAXRVFXLZFn@\BDh@Jl@XX?PXJCFBPJH@d@PTLLBr@^F?~@\NLNFnA^VR\DJAJLt@ZTLf@P`@HRJT@PLXJLJBFt@^HBTCr@`@l@LHHL@PLFA\L\HN?PNTF\Rj@LrAl@TFDADEFSZ]VCRHx@UBEHCN[ZYLQJGFM~@cAZSFKhAoAx@w@`@k@rAgALUj@e@\c@Ng@RkAJiA?YJWDa@CgD@GFCBID]?gADK\ODG\@R`@FTNX@PJJHXPPf@P\CTGNMPCR@XLdAx@FAJGd@GJGHWNIHKRc@F[?YDSAM[{DI_@S]KMKGOEU?QJMJSb@Ib@C\NjCFp@@ZJZT`@VPBD@HEj@JGhAgBLk@@m@Ai@QsC?WEIm@i@c@KMD_@VGHO\Ex@N~B@p@DTLh@NVZNR?PEVONYNo@@MGqA?c@O_BG]IUWUWIO@KBYPS\I^Cf@BvAVbCP`@VTPBT?TI\_@H[Lu@Gc@O_CUeAMUSQUGQ@QF[TKZGb@?b@P|CHp@Vf@NNTH\AD@Jg@b@aDBIE]{@{CWIU@MBMHMNSh@Gt@Ft@DXLnBF\JXNRNHJBL@REJEaNqAMdAQ\V`KCn@GLSVCMMJQRGLWPs@z@SLSZkBfBU^{@z@c@j@g@b@CDWP_@d@EAEE@WIMC@g@b@ULc@f@UDW@K?CEOLMDMZ@t@e@|@IFCHk@bAIXa@j@KVAH]h@UTS\]\Sj@Ud@QNKTEVe@f@[v@QRSX[h@Mb@w@nAEVKVYTYh@Y\IXKLeAn@QRSPIBMNo@f@U@QHKJMFWR_@`@SBQCG@SJS^eARSPM@KLSHI?[PICMQIGEMWG]]QMKAIGAKe@o@UKe@e@G?SOo@{@KAOKE@_@g@[m@?G,2
2,Evening Run,8094.5,3114,3340,25.7,Run,Run,1.0,11550375841,2024-06-01T18:30:29Z,2024-06-01T20:30:29Z,(GMT+01:00) Europe/Paris,7200.0,,,,2,3,0,90,0,False,False,False,False,everyone,False,g17164016,"[49.253462478518486, 4.036130290478468]","[49.25414443016052, 4.03540575876832]",2.424,5.18,,,,,,,,True,170.6,198.0,False,True,94.7,86.8,12328816066,12328816066,1AD366C1-C9F0-4EC9-B1B4-08286D2F663E-activity.fit,False,1,0,False,14548647,1,a11550375841,cyrkHyhsWaCpB[Zk@b@Ob@G|A_@f@UJc@d@y@j@_@@e@OWHw@t@MPIB_@b@cA`Ao@b@QX[Nk@h@S\_@\Ab@Jp@HTGNSF]^Q?SRqAbAIEA[WiAEa@S]VS`A_@VWXMJQDSBc@Cw@Ji@@cABSC_ADeA@sCGQW?YJ_@ZODIN[Vc@PY^_B`Aa@ZYh@q@v@Wd@GVWVc@WQAKKCm@H_AHg@X}@HMf@qAd@s@Tm@xBgDZq@h@c@Pg@Ze@POr@[p@y@PEj@c@`@QNAHM\ST[XMb@]fBgAv@y@l@O^S\[j@SlAM`Bi@lBDPMLSD?JLNFFAHIJ?TQLAd@Yf@If@Wf@Kv@a@TEtC_AnA_Ad@OvA{@PQl@Mj@a@|@a@bD}BZY`Ak@FDFPJv@HLJj@HHB`@N`@Nn@@VCHKLmAz@k@l@w@f@EHmBzAQRw@h@_@b@[RY\OH_@d@[TKPkAl@u@v@UNMZKJ{@v@yB~@w@l@YJSVO^[\m@`@q@n@KTCP@LRj@RnBF~@DLBVHNh@jDFR?LGLe@^e@v@ALo@f@K@ONIKa@KgAl@a@Zy@v@ILO_@Ie@m@iBEYKY]{ASU[Se@A_@RQPY^}@x@UZmAv@uAvA[TYf@CXANTt@ANMDQPi@ZmAdAOFEJGO_@iBK[E[ZUr@Sn@c@DENa@NyBAaAB{ABW?g@BUCa@FaBC]EC]HsAn@SRq@d@OPc@RQR{@d@wA`B_@bAWf@G?[[]MCI?_@Jo@Di@z@_C@KjCmEtAwC\WLQDCBMn@y@d@Wf@o@d@Sb@[l@SFGv@a@JUZSJIBKv@YlA}@n@q@rAi@RUp@WZBVKVAJKr@QV@VK~@Ib@HPKNUF@FTF@HOJBJEPWTAJORBp@OpCeANAj@[~@_@j@Kj@k@x@g@JMLC\QTOLCl@g@LC`@YPCXQN@XOZYh@Y`@c@L?LSPIxAeALFT~ALZNRPtANl@?JUX[VQRc@Ti@l@wA|@oA`A}@z@c@p@e@Ts@h@g@z@IJ]P]Hk@j@OFSVSJYf@a@f@s@Va@TONq@TUVcAj@_@z@[Ps@n@WNMLELg@l@UPMP]Te@h@,2
